1829038,1451.086233
699471,1684.882331
667687,1171.668363
200742,1049.439276
796721,1622.175839
155929,1362.071678
1018869,1303.113889
117427,1183.502394
1655981,2072.805417
1618799,1498.188841
1056070,1050.905194
2170029,1398.62391
149310,1034.610427
1097543,1766.291417
647685,1360.30059
863037,1574.499947
1014244,1097.576323
832611,1117.855025
1442774,543.74028
1139966,1146.526795
1053243,1318.669497
46975,942.528059
1915794,1649.004793
1726474,1425.933292
2118442,1017.877501
155913,1105.885233
1627157,1778.246416
816600,1785.970291
994495,1818.702799
1093244,711.835154
1474946,1610.504444
762864,1472.586231
949011,1678.191848
1846226,1296.551289
901854,2193.198251
1003944,1711.047531
256027,1968.914252
1762727,1235.394055
136400,1372.244943
1555610,1421.209364
892534,563.528384
2201553,1777.093776
954692,1784.105681
703755,958.483754
1083055,1498.885492
984293,644.331817
2090847,1304.496299
845391,1712.96659
1610745,1793.558312
1562308,1482.267015
593823,1373.499436
713867,1786.260822
777263,1147.716702
749857,845.082335
828806,1562.00011
1263997,1480.517851
757823,1408.552129
80,1118.708058
145366,1236.681542
719517,1640.181207
557816,733.53
185670,1071.277778
940378,1686.711196
1074466,1325.430432
192508,1623.934579
217253,1416.431897
602259,1251.622162
1799100,1245.814184
205022,1276.749373
381251,1564.42899
1621068,1737.92854
1799197,1788.76611
252812,1405.658908
735272,1794.866315
328584,960.324649
1093529,1059.259619
1992698,910.745564
1588610,1058.528418
1077370,1478.278363
804164,1781.765932
621703,1448.235471
759638,1461.627385
2034200,378.459
1593847,1072.697356
183769,1008.036752
906953,673.376335
1617643,695.069956
557814,1066.852653
171126,1299.469206
577517,1569.352577
2395958,939.564959
795988,1636.802098
374113,1070.344606
614323,1997.632068
840686,1603.988836
1464026,1218.097398
1810299,1306.530966
921252,1323.779096
155404,1176.207931
519080,1296.157411
1256295,1002.688645
1414507,1503.424911
1253771,1015.829212
1291655,1214.936829
742975,1729.863007
510731,579.830108
165325,1347.429126
277212,623.369645
847315,1164.380675
744305,884.84173
522860,911.867541
190045,1404.63041
1119784,460.698765
869145,1416.906148
110175,1104.809348
1262010,663.839871
165725,663.498828
1815796,1132.677818
54564,1276.746495
968742,1497.876663
1570203,1939.382752
1554502,1755.787739
992281,1425.832649
719594,1572.991054
819840,1036.740847
456277,1280.073304
2003950,611.877568
1071242,1681.527783
961907,1152.163954
1119026,1299.181744
759056,1630.184783
1675843,1139.393087
1594554,842.688383
1675840,1368.234689
83974,1520.020112
2222887,1402.116782
131564,1662.776723
838030,1400.14912
1827323,1696.23304
339058,1024.644737
323769,1288.304075
1503470,1496.625146
843155,1674.551073
1147,1440.195692
817269,1136.467377
95543,1336.829986
956355,1117.113768
151229,1773.009564
1149713,1159.418452
1088291,1118.366446
131891,2041.273244
41139,1156.509392
1962182,1582.438802
1094076,1052.015953
1595191,1797.714007
557821,1472.095898
633993,2219.587826
489620,876.247317
10820,859.250705
668662,1690.225786
2069841,1932.230609
1362,887.935569
2102292,1565.336701
353597,1287.490086
667216,1236.912466
453358,1315.885013
848511,860.664104
351189,1131.937227
846257,979.007695
538215,1276.547901
335628,1704.998021
1872396,1817.33964
557815,658.314415
1594969,589.209236
827803,1820.974943
1092090,1613.182033
358746,1005.15501
1041658,1095.314402
2090844,1474.481398
1055147,1861.106692
1936122,1376.849626
1149303,1274.823773
1263036,1055.482693
339055,1270.119595
2099567,1577.156202
958160,1142.306278
968065,1464.939165
825308,1458.342337
554519,1305.690178
690778,1573.943738
1610022,1531.490397
2201460,1893.448635
41140,772.837732
1153219,1291.781102
261703,985.301839
959406,1639.331199
186721,1337.145803
324614,1254.836494
453357,933.815023
671413,617.152329
651744,1519.350983
47152,1622.34437
457257,1439.001435
1593361,1282.294644
961692,1273.151275
538264,1009.983107
722607,1529.307206
165664,926.396481
2131813,1792.072468
2102287,1733.395897
2129143,1895.701343
1046830,1624.312119
700321,1431.932586
854616,1536.383253
21010,1520.820257
374115,624.83036
833638,1259.666644
1262832,1527.385338
1442772,821.955414
476366,571.824817
124304,1152.681894
2025942,1761.193497
552068,2077.135642
184401,1334.311993
118226,1662.181758
746737,1241.93688
87171,1595.869147
956502,1496.050015
2316176,1582.960513
962800,1474.717953
1236756,1042.538672
1810150,1650.67708
1264763,1409.577907
657917,1974.01737
1145134,762.739228
362949,1263.005843
1264070,1318.324807
1218337,2058.10262
1149925,1086.003986
1843653,1882.420217
38117,640.252979
145361,1590.313336
263368,1416.08412
119803,1276.786789
1170505,1900.169913
1036654,488.580874
1046339,1725.043693
1034889,1057.788357
173015,1268.377474
808848,1686.798384
64702,668.934344
821691,1501.305321
229180,1403.251478
1812793,1042.241645
847314,1520.008449
1257298,1659.400623
111680,1798.820308
315614,1145.652472
135247,1311.033641
365637,1180.273955
2023927,1626.071225
198171,1450.901925
910147,1804.0844
714528,1311.243383
1582620,652.444712
110334,892.651211
128320,465.809151
712376,1533.61025
243848,973.89643
1262434,1594.019119
1618998,1217.796706
354119,676.621625
801158,1863.713692
1919312,1848.522223
517432,1416.604351
40017,1684.492037
206863,707.459035
801054,1447.305489
169760,1002.431951
159850,1153.915528
2025941,1404.845875
164183,1599.010029
953586,1753.085314
871542,1233.407707
736214,1828.2302
795627,1781.888578
52274,440.474759
953394,1497.989393
715074,1417.426398
633375,1746.752773
1988749,1072.83813
1514898,1496.457517
1030374,1833.070682
81171,926.767188
850263,1131.762276
983896,966.931659
514515,1270.57165
614215,1468.586244
1044378,577.128804
2058788,1875.109222
46628,764.539429
1348014,1263.93918
397536,504.70326
207846,1450.369173
1149638,1262.844519
827932,1276.047088
39523,889.103439
110638,715.475646
813754,951.624324
1623092,1573.696221
744040,1438.915107
1474947,1416.917645
520660,1026.874123
738063,1691.547175
1093507,1451.100633
663819,1284.662413
921857,1374.136736
139634,1494.772693
323875,1210.568946
1621175,1332.804582
768459,1383.366761
956030,841.899281
658127,2092.886363
1645698,1651.809688
2395929,1199.450329
794670,1751.144739
163398,921.137526
1613232,1456.59927
221777,1675.083275
649539,1019.545352
229493,1436.345603
764517,1046.984338
2090845,1000.351656
240376,881.209374
737284,1161.447828
2444149,1728.578279
1572367,1366.885527
1153238,1164.758481
250577,1256.983758
917129,1852.989956
633373,1517.972465
539909,1721.037779
724015,2328.357243
120893,1061.866881
696783,1780.949066
69406,590.326166
1043382,754.486471
338682,1824.129649
1442771,482.748858
786018,1635.653507
783399,1113.632308
1182213,1200.391564
1911308,1851.865503
240011,938.145444
1127341,1444.914363
360801,627.4259999999999
348605,1591.329154
1498150,1325.754947
179223,919.915253
1373950,1429.246183
828940,1511.701897
269781,768.841051
98415,1601.797825
283593,1128.904306
1065901,985.567726
1026729,1644.209415
1272916,789.288275
622287,1468.897663
954995,1335.97727
1013310,1182.119233
1059390,1230.09831
151008,1075.075606
1540790,1207.521958
281918,1406.049633
345099,1521.077281
315552,1088.244521
743972,1086.800676
454289,1392.943053
193436,1292.433872
353748,988.28243
2090848,686.10522
1627148,1875.344451
273059,1016.816559
2223144,1505.828378
290581,1521.876805
765567,1389.97374
865851,1273.393093
790048,2157.342961
657916,1832.113995
391578,514.336937
64780,1148.438643
96763,1445.023576
827081,1089.761367
240093,546.421423
1655999,716.883349
265791,1469.004354
2118445,1305.637228
1053519,1361.270813
786021,1410.054893
930249,1851.270577
114716,1358.492187
1988750,1368.602122
2444151,1396.869004
82734,1371.653586
176339,1287.513097
56062,856.810532
128321,779.916637
34210,857.664621
764841,1035.78456
1148432,565.747817
117424,1411.994369
151007,845.957679
1893461,1720.043131
68036,1398.480298
804882,953.406825
1385398,2193.590623
1762724,1499.356696
1612453,1721.208973
1610994,1593.339265
555965,1819.978862
1241370,2111.435988
1184359,1302.840846
846105,1870.145431
831035,1226.626191
386728,1689.21563
680751,1136.231301
2025938,1609.314957
979231,1335.351362
847313,1329.177976
69403,421.007365
1827558,1761.924631
1849505,1522.105665
537630,990.417775
816327,2406.4867
1642274,1880.418793
10818,632.618383
851811,1607.722376
1582617,587.759902
457274,1054.768868
1036655,1009.570269
680746,923.685632
163789,1312.990206
736213,1426.016682
433440,1373.335805
1068383,1612.992006
26730,743.558771
42019,485.664891
169505,1267.82456
453080,1027.64268
1095854,1822.403707
978382,1569.652378
1093245,1527.388236
540797,656.082211
63499,1285.393106
55660,784.625159
1095534,1328.936765
124837,625.710368
1675841,1277.560992
1531842,1394.338769
453094,679.2925
786867,1828.544701
29621,682.256342
514456,1386.266708
979155,1592.195582
1588609,844.430274
1832351,1340.504845
540796,1220.404363
64896,1123.417867
266925,1305.073956
111104,511.861905
550235,1747.974387
1588627,486.893626
117426,724.629451
722968,1483.491004
397535,1135.339407
1626530,1489.040948
1569904,2455.130511
1272266,1216.027082
1556336,1609.884841
195165,1478.742966
261725,1485.68526
1799198,1016.42163
877625,1595.419823
1869935,1672.819318
871027,1298.491821
679642,568.422458
270980,1193.82432
669285,858.509753
807983,1064.904967
1071754,1471.296986
614217,717.738112
351188,876.800365
848345,1638.721581
2060305,1580.276469
2090846,1243.90453
1001682,1831.529444
29042,845.1002
351190,553.218379
885030,1308.510864
1017602,1289.897433
82033,1450.248226
1571309,1795.225217
166624,1150.819512
1032374,1335.710255
707187,1845.513337
1077369,1074.019974
128718,1362.634294
168700,920.220829
2125834,398.247
763167,1236.886487
2536716,1030.404364
1492008,1144.580881
1351114,1744.38364
486513,1249.11069
264370,929.48052
12789,730.713056
546409,752.641006
123417,1160.822778
1401254,1666.891013
61226,634.37821
443272,1057.203909
635865,1758.13022
1256809,1840.403589
1070687,1013.188042
2444148,1943.408538
399026,1370.152244
761722,1390.602618
521458,1276.257201
1764213,1629.859737
1139717,1229.615973
1180926,1177.966884
124701,1356.411086
2239636,1083.717141
848235,663.926627
231093,1047.400088
1256136,1327.460755
66941,677.862864
888383,1785.033514
827488,1692.725097
1385399,1433.698811
929999,2530.817515
1857519,1913.613123
2469345,1925.843609
1619564,1553.327915
540955,946.814704
61285,416.294663
726191,1259.634948
830360,1339.620602
166623,927.609405
2014470,1382.361868
819944,1368.368861
616927,999.174151
1119043,993.789927
1385415,1008.072143
671412,1153.973714
397534,802.295516
1675832,1486.765213
1494828,1908.703409
73780,1247.942733
915210,2268.359838
848233,503.693411
366140,1722.651473
199049,1101.142295
815071,1603.985915
847387,1482.805593
713818,1086.879756
1451992,1393.35085
29954,665.416419
95431,1527.61432
2149120,629.936662
786979,1352.584697
93842,1563.562088
1258440,1382.674819
183511,1378.770242
1059894,1545.862461
252238,2264.934283
1810188,1495.648308
853625,1766.054564
1033154,1408.405593
1093107,1336.827115
1690355,1959.847592
791635,1001.416927
2118440,1755.75402
1256135,471.512839
1690353,2105.636274
2222070,1772.966875
829238,930.438238
1762730,1317.655522
834589,1570.746876
1627149,1131.706874
1385396,1624.87699
760464,377.372753
1588277,1238.912667
752615,1296.660538
1036656,670.130871
896855,1286.630038
969681,1754.165165
1192807,2119.310323
1677119,1249.231805
1562274,1384.615195
